,Regime_0,Regime_1,Regime_2
2016-02-24,0.9995454140064242,0.000285609765896257,0.00016897622764300055
2016-02-25,0.996630021364838,0.0033557791940079626,1.4199441109157789e-05
2016-02-26,0.9894200268039882,0.01057573481226049,4.23838376353916e-06
2016-02-29,0.9583381654257176,0.0416249635065157,3.6871067797574236e-05
2016-03-01,0.9656876770480918,0.03431231127799164,1.1673875782902232e-08
2016-03-02,0.974255543646062,0.02573880061697906,5.655736994609394e-06
2016-03-03,0.9712249342917347,0.028394014846760216,0.00038105086147455637
2016-03-04,5.254337837896193e-09,0.9999999947456217,4.686262499806063e-44
2016-03-08,8.015464885612995e-05,6.39844559844734e-05,0.9998558608951901
2016-03-09,5.286383607811907e-08,8.024505542498015e-05,0.9999197020807796
2016-03-10,4.993228950123745e-08,1.5350755572555686e-07,0.999999796560153
2016-03-11,1.3667079191841416e-07,1.0848482677890135e-07,0.999999754844369
2016-03-14,2.2722431797370297e-06,3.7123308921911647e-07,0.9999973565237193
2016-03-15,5.500654059199916e-06,4.263602015202185e-06,0.99999023574393
2016-03-16,1.1283708888282852e-05,6.637609556064308e-06,0.9999820786815182
2016-03-17,2.3840632096228422e-05,1.348501261866689e-05,0.9999626743552343
2016-03-18,0.0017985989951723378,4.798767757815831e-05,0.9981534133272235
2016-03-21,0.002814143077965576,0.0021716118462212007,0.9950142450757861
2016-03-22,0.02523245916465847,0.003092276897917245,0.9716752639373717
2016-03-23,0.03262603206974301,0.028322629600436963,0.9390513383298573
2016-03-28,0.17216167816847547,0.03522912691239918,0.7926091949191237
2016-03-29,0.08680652509793683,0.1782255295542121,0.7349679453478669
2016-03-30,0.3431419954214702,0.08931305617401397,0.5675449484045139
2016-03-31,0.2545265617030571,0.3642841811808422,0.38118925711608576
2016-04-01,0.7078473631853912,0.25875891787698685,0.03339371893759214
2016-04-04,0.2749025117791039,0.7146806584850551,0.0104168297358429
2016-04-05,0.7124673935915381,0.2786858203585408,0.00884678604996141
2016-04-06,0.2795609098502101,0.7139264506526226,0.006512639497153919
2016-04-07,1.994904765202122e-96,1.0,1.1743539625833143e-160
2016-04-08,6.769597937381721e-05,0.9991049874125595,0.0008273166080986938
2016-04-11,0.0003963716244218215,0.9971284587571312,0.0024751696184348074
2016-04-12,0.0008660107996316339,0.994541467575319,0.004592521624993817
2016-04-13,0.0009836295228238846,0.9949078814410017,0.0041084890361941274
2016-04-18,0.00011787047523620761,0.9978141098311382,0.002068019693626426
2016-04-20,6.841443634527384e-06,0.999766202702389,0.00022695585396555735
2016-04-21,1.5778214760922266e-05,0.9998582829391016,0.00012593884611593285
2016-04-22,5.464807143751391e-06,0.9999888846262354,5.650566599883785e-06
2016-04-25,1.7203102408478327e-06,0.9999980685159252,2.1117381266379237e-07
2016-04-26,4.016643540754441e-06,0.9999956976278566,2.857286266843064e-07
2016-04-27,1.821137413518469e-06,0.9999978472894078,3.3157313591667355e-07
2016-04-28,3.1935171318162717e-06,0.9999926522856921,4.1541971757214734e-06
2016-04-29,9.554372021379629e-07,0.9999988020171385,2.425456961461987e-07
2016-05-02,1.0649232659734082e-05,0.9999829093118987,6.441455416736283e-06
2016-05-03,9.039280440255842e-06,0.9999863018711325,4.658848483393767e-06
2016-05-04,2.00014019826961e-06,0.9999978917645135,1.0809525611180726e-07
2016-05-05,9.637171552022275e-07,0.9999989975579433,3.8724847934819275e-08
2016-05-06,2.906659531739324e-06,0.9999966017870506,4.915533634417932e-07
2016-05-09,6.648488919332964e-06,0.9999930832838582,2.6822717278345076e-07
2016-05-10,1.4606579558629494e-05,0.9999844239093865,9.695110468466237e-07
2016-05-11,2.79065036839873e-117,3.137562331934609e-67,1.0
2016-05-12,2.776472243196512e-12,7.663388759372407e-06,0.9999923366084759
2016-05-13,1.2071872040746374e-11,2.2620713910142265e-07,0.9999997737808399
2016-05-16,4.551310755732388e-14,2.2540629923141422e-08,0.9999999774593109
2016-05-17,3.6939401045774287e-13,5.323808850520316e-07,0.9999994676187778
2016-05-18,1.0645041397830852e-11,1.7026081256177877e-06,0.9999982973812109
2016-05-19,1.6431631440047898e-11,1.3452256169798543e-06,0.9999986547579691
2016-05-20,1.7511721609993413e-11,1.6729379509926302e-06,0.9999983270445579
2016-05-23,1.1948375856234116e-10,3.743568553039806e-06,0.999996256311947
2016-05-24,4.4579237773670834e-10,4.479294203753934e-06,0.9999955202600018
2016-05-25,1.5417997590165419e-10,1.0896920265809488e-05,0.9999891029255258
2016-05-26,4.260746885842497e-11,4.5731407887272407e-07,0.9999995426432997
2016-05-27,1.9413488137827383e-12,6.62816347871554e-07,0.9999993371817405
2016-05-30,9.668099054352494e-12,2.039793320417698e-06,0.9999979601970267
2016-05-31,1.8169070303285039e-10,2.61100905527851e-06,0.9999973888092185
2016-06-01,1.718148467937528e-09,9.19951727490524e-06,0.999990798764583
2016-06-02,1.465869589666284e-08,2.896646531601432e-05,0.9999710188759553
2016-06-03,1.791509681478588e-08,2.202104031846755e-05,0.9999779610446048
2016-06-06,1.0129617611479002e-07,6.980577166455401e-06,0.999992918126688
2016-06-07,6.652542743382833e-07,0.00011334234474614175,0.9998859924010023
2016-06-08,6.919096517559092e-05,0.0008456121312958034,0.9990851969034911
2016-06-09,4.709994311608034e-223,1.0,6.016026431854558e-218
2016-06-10,0.9995634672203032,0.0004338438678430877,2.6889118426029394e-06
2016-06-13,0.9999996429575686,2.997896149423197e-07,5.7252788922434406e-08
2016-06-14,0.9999999557891225,1.2158133927413866e-08,3.2052700943900905e-08
2016-06-15,0.9999999395378172,1.1637703861270108e-08,4.882448885469474e-08
2016-06-16,0.9999999034516851,4.5145862772972405e-08,5.140242223626259e-08
2016-06-17,0.9999999276305997,4.736261551263596e-08,2.500683166670233e-08
2016-06-20,0.9999999659939937,1.6434274651511592e-08,1.75717227961076e-08
2016-06-21,0.9999999534633173,1.3544420409226006e-08,3.29922177024142e-08
2016-06-22,0.9999999373230841,3.8932005822637736e-08,2.3744930249824003e-08
2016-06-23,0.9999999457442087,2.7253876773259687e-08,2.70019411388066e-08
2016-06-24,0.9999974579464401,2.32725493257541e-06,2.1479861695500903e-07
2016-06-27,0.9999993025296748,6.66638204349225e-07,3.0832160996747965e-08
2016-06-28,0.9999996648079439,2.8088014120649424e-07,5.431194927619551e-08
2016-06-29,0.9999995946561424,3.5156922286856246e-07,5.377460490083919e-08
2016-06-30,0.9999993690979353,5.695668096488845e-07,6.133529069627334e-08
2016-07-01,0.9999994820793949,4.789370300370988e-07,3.89836090903627e-08
2016-07-04,0.9999997508674907,2.135154980833845e-07,3.561699733133469e-08
2016-07-05,0.99999947640813,5.02523123069634e-07,2.1068731016431197e-08
2016-07-07,0.999998674944177,1.2669770691877436e-06,5.807874533820861e-08
2016-07-08,0.9999701965937915,2.6294675826379363e-05,3.5087304055257885e-06
2016-07-11,1.0,2.214297322691316e-49,0.0
2016-07-12,0.09421602630563222,0.12316573139069394,0.7826182423036467
2016-07-13,0.0763460516254413,0.14055723830747452,0.7830967100670961
2016-07-14,0.10552503815385796,0.2725999394661853,0.6218750223799431
2016-07-15,0.6158793549604856,0.38375127013499816,0.0003693749044944181
2016-07-18,0.23652264485594846,0.7634549125260591,2.2442617941754586e-05
2016-07-19,0.03267751438844828,0.9673205010215651,1.984590006196461e-06
2016-07-20,0.00532634012210013,0.9946736174040737,4.247388225093511e-08
2016-07-21,0.0011805611163493777,0.9988194178985327,2.098512912187371e-08
2016-07-22,9.68493983947204e-05,0.9999031453373813,5.26419406695996e-09
2016-07-25,9.752400358104827e-06,0.9999902471096607,4.899300340183978e-10
2016-07-26,3.83201587336445e-07,0.9999996165451701,2.532404130560037e-10
2016-07-27,3.3579857436055857e-07,0.999999663255778,9.45679587431469e-10
2016-07-28,2.280754907959709e-07,0.999999771768015,1.5652116413353427e-10
2016-07-29,2.830878889754676e-07,0.9999997165457846,3.662920536840166e-10
2016-08-01,4.594509300868731e-07,0.9999995401251374,4.2393776562296844e-10
2016-08-02,3.464824491823517e-07,0.9999996527887481,7.287518880249642e-10
2016-08-03,5.903781833678726e-07,0.9999994068977625,2.724043860720622e-09
2016-08-04,2.017429474226346e-06,0.999997981037487,1.5330119992177964e-09
2016-08-05,0.0002575042505587179,0.9997424949326071,8.168341119126223e-10
2016-08-08,0.01287673938433063,0.9871223535511704,9.070644453402101e-07
2016-08-09,5.852141187535256e-134,1.0,0.0
2016-08-10,0.9999999993023039,1.4010870897129983e-23,6.977145145628754e-10
2016-08-11,6.97363099171092e-10,0.9999999707653164,2.853736094364662e-08
2016-08-16,0.9999980658548626,7.156016030742078e-10,1.933429490820779e-06
2016-08-17,1.922355038753691e-06,0.9999969061433487,1.1715016672291452e-06
2016-08-18,0.9999952443043264,1.922976636696001e-06,2.832719043329884e-06
2016-08-19,4.648773011131826e-06,0.999988618466628,6.73276032142345e-06
2016-08-22,0.999995112079782,4.65200174909762e-06,2.3591849758750484e-07
2016-08-23,4.882191665886283e-06,0.9999923139349469,2.803873410288223e-06
2016-08-24,0.999992952579127,4.8829572684547035e-06,2.1644636157677405e-06
2016-08-25,7.043380695336019e-06,0.999992786707462,1.6991179502030745e-07
2016-08-26,0.9999929534370019,7.043439075960071e-06,3.1239201414210234e-09
2016-08-29,7.046561820649279e-06,0.9999929527083881,7.298122668970119e-10
2016-08-30,0.9999929520726558,7.046562209891609e-06,1.3651820584355648e-09
2016-08-31,7.047927060859727e-06,0.999992950914195,1.158785067335329e-09
2016-09-01,0.9999929516897612,7.04792775974376e-06,3.824823066057564e-10
2016-09-02,7.048310179807714e-06,0.9999929445509602,7.138848295384206e-09
2016-09-06,0.9999929098033925,7.048314999306513e-06,4.188165419720761e-08
2016-09-07,7.0901296564853635e-06,0.9999925062710392,4.035993226854509e-07
2016-09-08,0.9999928754839675,7.090330645781856e-06,3.418544024790268e-08
2016-09-09,7.124191780811265e-06,0.9999919109920682,9.648161606391505e-07
2016-09-12,0.0,1.1677107335463704e-280,1.0
2016-09-14,0.9957220010889326,0.00010766751346475286,0.004170331397657696
2016-09-15,0.9999697133905915,1.841290296266396e-05,1.1873706425692643e-05
2016-09-16,0.9999930660165387,6.5437654664372806e-06,3.9021798336481794e-07
2016-09-19,0.9999958653881077,3.822803361159662e-06,3.118085147844179e-07
2016-09-20,0.9999937434099777,6.141007111072431e-06,1.1558293931237143e-07
2016-09-21,0.9999866280737041,1.319416850070432e-05,1.7775777156757053e-07
2016-09-22,0.9975947726044548,0.002403590069814506,1.6373257553276005e-06
2016-09-23,0.971524698583213,0.028474614546671967,6.86870143346947e-07
2016-09-26,0.6639749572905111,0.3360132941054414,1.1748604067308718e-05
2016-09-27,0.5406832034507447,0.45931586740942626,9.291398010791265e-07
2016-09-28,0.1727244440828532,0.8272749707542544,5.851629288514502e-07
2016-09-29,6.176879744628501e-06,0.9998776081575979,0.00011621496267737686
2016-09-30,0.34123004224490205,0.6587607479376896,9.209817421860757e-06
2016-10-03,0.6743331609522919,0.3256662750653234,5.639823345423596e-07
2016-10-04,0.91324502025607,0.08675465729662621,3.2244730517683215e-07
2016-10-05,0.9371559211098982,0.06284310390753399,9.749826242503597e-07
2016-10-06,0.9374733845450535,0.06252521371554899,1.4017394331942764e-06
2016-10-07,0.9320439964540604,0.06795495824853719,1.0452974348353566e-06
2016-10-10,0.870029069041197,0.12993510239568815,3.5828563157114396e-05
2016-10-13,0.06939564058137078,0.9293693411569555,0.0012350182616770423
2016-10-14,9.675506990377009e-57,1.0,0.0
2016-10-17,0.5513998182673067,0.13868760613439635,0.3099125755982414
2016-10-18,0.624550266027008,0.02280383517490904,0.3526458987980602
2016-10-19,0.6473412481732378,0.0022806364717318567,0.3503781153549931
2016-10-20,0.6682491834570404,0.0001476652887161304,0.3316031512542293
2016-10-21,0.6873008002258633,1.903753270876378e-05,0.31268016224141415
2016-10-24,0.7178454777176076,3.869530444869625e-05,0.28211582697793336
2016-10-25,0.7890245595044298,6.265732743317795e-05,0.210912783168117
2016-10-26,0.8509042642934509,7.173578467282486e-05,0.1490239999218533
2016-10-27,0.8853937962922627,1.8788707476471257e-05,0.11458741500020721
2016-10-28,0.9100647991631228,2.092767982737645e-05,0.0899142731569969
2016-11-01,0.9275586760339561,2.691576983757671e-05,0.07241440819623984
2016-11-02,0.9510070390698648,5.933356145043799e-05,0.048933627368690814
2016-11-03,0.9581229651967368,9.551198932391746e-06,0.04186748360431775
2016-11-04,0.9597227103467378,2.112751289179673e-05,0.04025616214034001
2016-11-07,0.9581743245374266,3.550155145264509e-05,0.041790173911121914
2016-11-08,0.9522835230579972,0.00013905530870634948,0.0475774216333009
2016-11-09,0.9327503526083322,0.000526110157804983,0.06672353723385618
2016-11-10,0.8559449950237671,0.0008527677702131267,0.14320223720606823
2016-11-11,0.688141541871356,0.010724685969624233,0.3011337721590728
2016-11-15,0.6587039833011523,0.016544300240954737,0.3247517164579046
2016-11-16,3.4336076950943463e-270,3.5722647736901026e-163,1.0
2016-11-17,4.688203113637716e-10,8.288117477789211e-07,0.9999991707194368
2016-11-18,3.6075828162499284e-10,7.756991423371229e-07,0.9999992239400681
2016-11-21,2.2107164461310543e-11,3.8052664340738606e-08,0.9999999619252556
2016-11-22,8.752749499616879e-11,5.692316895325305e-07,0.9999994306808078
2016-11-23,8.664013563391541e-11,2.2953100626154012e-07,0.9999997703824001
2016-11-24,7.429017389220558e-11,6.272179076242628e-08,0.9999999372039403
2016-11-25,1.2378474885016074e-10,1.6461179622662419e-06,0.9999983537583056
2016-11-28,2.6716810727357576e-10,2.9302044220147497e-07,0.9999997067124443
2016-11-29,1.754710994137525e-10,2.6821333894999184e-07,0.999999731611219
2016-11-30,3.354563579819908e-10,7.658826043223427e-07,0.9999992337819301
2016-12-01,1.8546986271629024e-10,2.54657347799884e-07,0.9999997451572296
2016-12-02,3.365550310723181e-11,8.403883334604899e-08,0.9999999159275639
2016-12-05,1.1799474627158892e-10,3.8884012587269266e-07,0.9999996110419335
2016-12-06,6.739850979090433e-11,2.170583132414606e-07,0.999999782874307
2016-12-07,6.485599429685326e-11,9.982492912219204e-08,0.9999999001102019
2016-12-08,5.770911365540887e-11,3.792089705531699e-07,0.999999620733278
2016-12-09,7.022642890734559e-11,1.6218179981127516e-07,0.9999998377479774
2016-12-12,2.4412454836370225e-11,4.193986789725492e-08,0.999999958035688
2016-12-13,8.491056032982107e-10,3.7275713093190716e-07,0.9999996263937435
2016-12-14,3.7494383550425654e-07,7.797273488460785e-06,0.9999918277826197
2016-12-15,3.1378651656061024e-16,1.0,2.3739575150637633e-112
2016-12-16,3.3285086858306616e-17,1.1574019093737714e-12,0.9999999999988631
2016-12-19,2.6267456922912207e-18,7.341320313184826e-17,1.0
2016-12-20,1.2336800894003094e-18,2.8902224169760968e-15,1.0
2016-12-21,1.817239450020127e-18,5.399994656042956e-16,1.0
2016-12-22,3.7517546816975855e-17,3.168210120576674e-16,1.0
2016-12-23,1.4314550052289601e-18,3.0370423654598618e-12,0.9999999999969305
2016-12-26,5.882867996550015e-18,1.118413410197206e-12,0.9999999999988631
2016-12-27,1.8552809322817517e-16,2.577887705518194e-13,0.9999999999997726
2016-12-28,3.368485602034286e-17,4.744098341248397e-11,0.9999999999525926
2016-12-29,1.9891174138976983e-16,5.642234062080624e-12,0.9999999999943157
2016-12-30,2.5640488558888074e-17,5.478313325028931e-11,0.9999999999452029
2017-01-02,4.726386494712769e-16,1.1553839563055212e-12,0.9999999999988631
2017-01-03,4.574091258434335e-16,3.422680872743615e-11,0.9999999999657803
2017-01-04,1.0929289712827799e-13,2.6442373643335742e-11,0.9999999999733973
2017-01-05,3.227893648929311e-14,1.3492124630977506e-09,0.9999999986507646
2017-01-06,3.7590044846230037e-13,2.030780327324022e-09,0.999999997968871
2017-01-09,1.6690584194666317e-11,6.10375598421691e-09,0.9999999938795554
2017-01-10,4.146364926050148e-09,7.478305722551635e-08,0.9999999210705286
2017-01-11,1.5879331019134833e-06,6.665816533546335e-08,0.9999983454087032
2017-01-12,0.00012436102387927928,2.60783791447684e-06,0.999873031138158
2017-01-13,1.640863764011685e-267,4.074830957863126e-219,1.0
2017-01-16,0.9967119814385718,1.4227961271755434e-05,0.003273790600124166
2017-01-17,0.9999804509300028,1.8000173894639562e-06,1.7749052583152258e-05
2017-01-18,0.9999993391411318,5.00468583845364e-07,1.6039026568551338e-07
2017-01-19,0.9999993510511845,6.447547768586152e-07,4.194077912162308e-09
2017-01-20,0.9999987956670542,1.2034369316303168e-06,8.959975246771521e-10
2017-01-23,0.9999994262802201,5.730332063434233e-07,6.86575485161474e-10
2017-01-24,0.9999996020515819,3.977976195848188e-07,1.5081577776249223e-10
2017-01-25,0.9999991848107951,8.150571695549989e-07,1.3203071698948051e-10
2017-01-27,0.9999988564837566,1.1426982971494415e-06,8.179357786308894e-10
2017-01-30,0.9999996029519813,3.9598646731478167e-07,1.0615318874061478e-09
2017-01-31,0.9999996421841574,3.5742215874388866e-07,3.936488094109998e-10
2017-02-01,0.9999932734181128,6.726560059921266e-06,2.1849488138735856e-11
2017-02-02,0.999997718924406,2.2790634634775437e-06,2.0121257061656583e-09
2017-02-03,0.999999465123012,5.332460138203542e-07,1.6309698618901979e-09
2017-02-06,0.9999980559955044,1.937441679282361e-06,6.5627888396239385e-09
2017-02-07,0.9999850102388131,1.4799529016861104e-05,1.9023221945138355e-07
2017-02-08,0.9999945948813423,2.0169699032973387e-06,3.3881487472925094e-06
2017-02-09,0.9999933011809343,2.9457909190093517e-06,3.7530281078008293e-06
2017-02-10,0.9999834069704914,1.1475094890940533e-05,5.117934604423476e-06
2017-02-13,0.9998391667338594,0.00014805406945132731,1.2779196719447112e-05
2017-02-14,1.175910390657792e-62,8.433003717217653e-43,1.0
2017-02-15,0.20190459129524924,0.012257677327525536,0.7858377313772106
2017-02-16,0.02121023797378457,0.8331372422266325,0.14565251979955077
2017-02-17,0.9213367943810112,0.027692299193922038,0.05097090642509544
2017-02-20,0.02809324415386422,0.9666759639338699,0.005230791912281065
2017-02-21,0.9707772086029796,0.028297974807733443,0.0009248165893032469
2017-02-22,0.02830130355485787,0.9716986962833154,1.6179660614809262e-10
2017-02-23,0.970353222075513,0.028306023964013303,0.0013407539604449713
2017-02-27,0.028408563294483147,0.971588929012038,2.5076934661222594e-06
2017-02-28,0.9715519987224558,0.028418289961544208,2.971131596223433e-05
2017-03-01,0.028420937695709296,0.9715739345681446,5.127736177705455e-06
2017-03-02,0.9715472036268199,0.02843527017253334,1.7526200603177317e-05
2017-03-03,0.028439326306703393,0.9715604812255539,1.924677488070922e-07
2017-03-06,0.9715452227573788,0.028454350515348743,4.267273125992594e-07
2017-03-07,0.0284533019829942,0.9715466591786052,3.883845562323974e-08
2017-03-08,0.9715404726168589,0.028459355604118764,1.7177906238109117e-07
2017-03-09,0.028458130510444133,0.9715418164558981,5.3033601291321265e-08
2017-03-10,0.9715324829340292,0.028466111641301764,1.405424667208869e-06
2017-03-14,0.028465566550865667,0.9715344283556312,5.0935547943222045e-09
2017-03-15,0.9715300924172215,0.028469899070425034,8.512381216673554e-09
2017-03-16,0.028459845570910133,0.9715311419310099,9.012498115543903e-06
2017-03-17,8.666730926650972e-62,1.0,5.484939812978489e-171
2017-03-20,1.2688051456609151e-08,1.1380090584929491e-07,0.9999998735110092
2017-03-21,7.922705813948819e-13,1.9764897321088024e-08,0.9999999802342929
2017-03-22,1.6919736756288318e-13,1.638691524722031e-08,0.999999983612952
2017-03-23,2.6063220801547514e-10,1.4702546355035057e-09,0.9999999982691179
2017-03-24,1.9604831016574662e-06,1.99168883642103e-05,0.9999781226284792
2017-03-27,6.4444890197918275e-06,7.364968457596063e-05,0.9999199058263812
2017-03-28,1.5366564785672167e-05,4.3405669401604137e-05,0.9999412277658416
2017-03-29,4.446677903670701e-06,0.00013010539197738587,0.9998654479300647
2017-03-30,9.46268307790731e-07,2.349336998880062e-05,0.999975560361688
2017-03-31,1.4695907978884887e-08,6.512771734509838e-06,0.9999934725323546
2017-04-03,4.1498879508157496e-08,1.7650071732898129e-06,0.9999981934939061
2017-04-05,8.529280832083346e-08,1.2614776569666468e-05,0.9999872999306234
2017-04-06,3.4424247535148323e-09,4.506704091249615e-06,0.9999954898534569
2017-04-07,1.2182629207336257e-09,3.546282027072718e-07,0.9999996441535537
2017-04-10,1.0477282221043669e-08,6.641161231327549e-07,0.999999325406634
2017-04-11,3.9892911244361554e-08,1.3127087186964045e-05,0.9999868330199312
2017-04-12,5.99839230719643e-09,4.301293231554137e-06,0.9999956927084208
2017-04-13,6.399628718871105e-09,6.17190116333992e-07,0.999999376410268
2017-04-17,5.351285406572417e-07,3.6186675962358732e-06,0.9999958462038744
2017-04-18,7.82854892296229e-05,0.0003074964364321506,0.9996142180743292
2017-04-19,9.629171987344879e-56,1.0,1.7087935154059708e-84
2017-04-20,0.17869665247778888,0.00022615212247052238,0.821077195399759
2017-04-21,6.218978254163984e-05,0.0005666440618408714,0.9993711661556711
2017-04-24,0.0001592890440638596,1.19634347314227e-06,0.9998395146124346
2017-04-25,2.1264481549305804e-07,9.823174310495043e-07,0.9999988050377943
2017-04-26,3.7867368656358895e-07,1.0570337367552256e-06,0.9999985642925896
2017-04-27,3.2124646846168345e-07,1.7770322629046937e-06,0.9999979017212994
2017-04-28,1.5770485144393296e-06,0.0002393719091452009,0.9997590510423345
2017-05-02,0.00023639062837741976,0.0027481916852573718,0.9970154176864175
2017-05-03,0.00271008266892874,0.09025120918328,0.9070387081478051
2017-05-04,0.08951351035375942,0.27662877067556035,0.6338577189707266
2017-05-05,0.274128601464866,0.6063742986879832,0.11949709984718454
2017-05-08,0.6020582040465867,0.3267959579949121,0.07114583795851677
2017-05-09,0.3228151154809407,0.6511346026648361,0.026050281854200257
2017-05-10,0.6437610917875467,0.34303643467688494,0.013202473535583091
2017-05-11,0.3396455006051459,0.6534521303200396,0.00690236907477846
2017-05-12,0.6488414695387167,0.34608848747097937,0.005070042990279204
2017-05-15,0.34397084042931875,0.6519275781441586,0.004101581426514739
2017-05-16,0.6492950741319409,0.34625793609573574,0.0044469897723123635
2017-05-17,0.3411738102772226,0.6527188482283985,0.006107341494335482
2017-05-18,0.6504935804373239,0.3365342629213486,0.01297215664131305
2017-05-19,5.8575434558255495e-27,1.0,1.110364919217482e-49
2017-05-22,0.9854302762393714,0.01456931881557795,4.049450317485652e-07
2017-05-23,0.0260956862872431,0.9739042921657503,2.15470471195817e-08
2017-05-24,0.9382473884020868,0.06175001262477132,2.5989730914017248e-06
2017-05-25,0.07458901468196831,0.9254109195128026,6.580526789961424e-08
2017-05-26,0.9022913162981483,0.09770819842479507,4.852770039113263e-07
2017-05-29,0.1040675350667351,0.8959324281970522,3.673617420550298e-08
2017-05-30,0.8536713592639384,0.146327033411449,1.6073246322332577e-06
2017-05-31,0.17255698240840614,0.8274429602114391,5.7380109383138294e-08
2017-06-01,0.7872107703185418,0.2127877808854948,1.4487959112321778e-06
2017-06-02,0.23848645147786132,0.761513501915862,4.660627299731011e-08
2017-06-05,0.7210662064855431,0.27893304514334305,7.48371090645475e-07
2017-06-06,0.28875726836279586,0.7112426812586872,5.0378466615116484e-08
2017-06-07,0.7010131347189654,0.29898658863547595,2.7664553257953134e-07
2017-06-08,0.2997046569928468,0.7002951563182894,1.8668889939034652e-07
2017-06-09,0.698018749351252,0.3019809997527424,2.5089601033775363e-07
2017-06-12,0.30482378934242577,0.695176073138396,1.3751916873439078e-07
2017-06-13,0.6929841620141965,0.30701550009895706,3.378868898901721e-07
2017-06-14,0.30798635388631285,0.6920134567497268,1.8936398603435224e-07
2017-06-15,0.6845469076824146,0.3154525948061075,4.975114300866447e-07
2017-06-16,0.3157694887839914,0.6842087436920005,2.176752396365381e-05
2017-06-19,1.3128490054467892e-128,5.207254419087807e-84,1.0
2017-06-20,1.4573745888980048e-07,4.51436903540526e-08,0.9999998091187945
2017-06-21,5.81896984884477e-08,1.772785501770085e-07,0.9999997645317358
2017-06-22,1.059154637587208e-07,7.458426446532163e-08,0.9999998195002199
2017-06-23,1.4799750823529936e-06,1.697254814311885e-07,0.9999983502993893
2017-06-27,8.236594480988176e-06,1.7224720499996566e-06,0.9999900409334503
2017-06-28,4.507896429935222e-06,8.52102068917672e-06,0.9999869710828292
2017-06-29,2.82064538310593e-05,4.67964500275136e-06,0.999967113901172
2017-06-30,7.762847541156248e-05,3.067401670684024e-05,0.9998916975078262
2017-07-03,7.056463959535114e-05,7.816224398124198e-05,0.9998512731164118
2017-07-04,3.656564620266705e-05,7.170687970307546e-05,0.9998917274741367
2017-07-05,1.668813973999359e-05,3.6964610131563776e-05,0.9999463472500733
2017-07-06,3.3320159705817542e-06,1.6926587382029694e-05,0.9999797413966043
2017-07-07,2.2675162673809782e-05,3.425658520260398e-06,0.9999738991788529
2017-07-10,3.682593584923746e-05,2.605382806605592e-05,0.9999371202360419
2017-07-12,5.384670691779066e-07,3.692169077202274e-05,0.9999625398421326
2017-07-13,2.0009944009704116e-07,5.783082697407378e-07,0.9999992215923231
2017-07-14,8.81211436448532e-08,2.353086750960309e-07,0.9999996765702076
2017-07-17,4.874735892807835e-07,1.1160353871247099e-07,0.9999994009228406
2017-07-18,2.9449091606501483e-05,7.990969387707147e-07,0.9999697518114871
2017-07-19,0.0002687360228106033,3.232408219435582e-05,0.9996989398950504
2017-07-20,1.0,7.786782655640505e-39,0.0
2017-07-21,0.04041528021614904,0.9595846938541734,2.5929672796733308e-08
2017-07-24,0.0022459413430859355,0.9977527596477447,1.2990091608725142e-06
2017-07-25,8.626406519895299e-05,0.9999127095477897,1.0263870001416922e-06
2017-07-26,5.755138085286021e-05,0.9999412009345968,1.2476845812232025e-06
2017-07-27,8.137558926871707e-05,0.9999172440080795,1.3804026678098713e-06
2017-07-28,0.0004729884120035884,0.9995252547369137,1.756851094145037e-06
2017-07-31,0.00013067226457211178,0.999868263779297,1.063956157595795e-06
2017-08-01,2.9038741647796103e-05,0.9999704851607393,4.760976392653113e-07
2017-08-02,0.00012587732457521332,0.999873434906139,6.877692729998997e-07
2017-08-03,0.0008003277831006407,0.9991968182007795,2.8540161086640748e-06
2017-08-04,0.00014315702518542974,0.9998561319661744,7.110086593320692e-07
2017-08-07,1.4631684680237205e-05,0.9999848181734827,5.501418901947608e-07
2017-08-08,1.1966856291562588e-05,0.9999869451371027,1.0880065827027453e-06
2017-08-09,6.187850603628955e-05,0.9999367731830382,1.3483109545196894e-06
2017-08-10,9.698409699202597e-05,0.9999011326912768,1.8832117461287461e-06
2017-08-11,0.0001017786816839582,0.9998916020793174,6.619238958776967e-06
2017-08-14,0.0008635167975344123,0.9991313334972622,5.149705175771166e-06
2017-08-16,0.011394298226771927,0.9885729169583491,3.2784814891751486e-05
2017-08-17,0.937688552171291,0.062304679153392925,6.7686753568947235e-06
2017-08-18,0.9999891990140766,9.713231154257797e-06,1.0877547743624732e-06
2017-08-21,1.8844805578760585e-146,2.159015802621163e-266,1.0
2017-08-22,8.137351064704088e-07,9.26172086268346e-12,0.9999991862556399
2017-08-23,1.5159283540296757e-07,7.1648654413343615e-12,0.9999998483999777
2017-08-24,8.344958809138175e-08,5.0666025588021485e-12,0.999999916545338
2017-08-28,2.4651475706107695e-07,1.1888256675792316e-11,0.999999753473306
2017-08-29,5.788168621226397e-06,6.183250290996712e-17,0.9999942118313752
2017-08-30,1.8458914956874165e-07,5.493139264153677e-15,0.9999998154107913
2017-08-31,8.60713707254815e-07,1.6510323439617004e-14,0.9999991392863032
2017-09-01,1.3315916093341103e-06,7.220540294442263e-13,0.9999986684076474
2017-09-04,7.503547187208554e-06,4.5323265127323204e-17,0.9999924964527764
2017-09-05,5.475798471459011e-07,4.907583435693767e-15,0.9999994524201063
2017-09-06,1.6258754264345234e-06,3.4108438384692947e-16,0.9999983741245871
